TableNumber_	Command_	Subtype_	Label_	variable	value	Label
1	File Information	Variable Values	Variable Values	SC32Q01	7	N/A
1	File Information	Variable Values	Variable Values	SC32Q01	8	Invalid
1	File Information	Variable Values	Variable Values	SC32Q01	9	Missing
1	File Information	Variable Values	Variable Values	SC32Q03	1	Never
1	File Information	Variable Values	Variable Values	SC32Q03	2	Sometimes
1	File Information	Variable Values	Variable Values	SC32Q03	3	Always
1	File Information	Variable Values	Variable Values	SC32Q03	7	N/A
1	File Information	Variable Values	Variable Values	SC32Q03	8	Invalid
1	File Information	Variable Values	Variable Values	SC32Q03	9	Missing
1	File Information	Variable Values	Variable Values	SC32Q04	1	Never
1	File Information	Variable Values	Variable Values	SC32Q04	2	Sometimes
1	File Information	Variable Values	Variable Values	SC32Q04	3	Always
1	File Information	Variable Values	Variable Values	SC32Q04	7	N/A
1	File Information	Variable Values	Variable Values	SC32Q04	8	Invalid
1	File Information	Variable Values	Variable Values	SC32Q04	9	Missing
1	File Information	Variable Values	Variable Values	SC32Q05	1	Never
1	File Information	Variable Values	Variable Values	SC32Q05	2	Sometimes
1	File Information	Variable Values	Variable Values	SC32Q05	3	Always
1	File Information	Variable Values	Variable Values	SC32Q05	7	N/A
1	File Information	Variable Values	Variable Values	SC32Q05	8	Invalid
1	File Information	Variable Values	Variable Values	SC32Q05	9	Missing
1	File Information	Variable Values	Variable Values	SC32Q06	1	Never
1	File Information	Variable Values	Variable Values	SC32Q06	2	Sometimes
1	File Information	Variable Values	Variable Values	SC32Q06	3	Always
1	File Information	Variable Values	Variable Values	SC32Q06	7	N/A
1	File Information	Variable Values	Variable Values	SC32Q06	8	Invalid
1	File Information	Variable Values	Variable Values	SC32Q06	9	Missing
1	File Information	Variable Values	Variable Values	SC32Q07	1	Never
1	File Information	Variable Values	Variable Values	SC32Q07	2	Sometimes
1	File Information	Variable Values	Variable Values	SC32Q07	3	Always
1	File Information	Variable Values	Variable Values	SC32Q07	7	N/A
1	File Information	Variable Values	Variable Values	SC32Q07	8	Invalid
1	File Information	Variable Values	Variable Values	SC32Q07	9	Missing
1	File Information	Variable Values	Variable Values	SC32Q08	1	Never
1	File Information	Variable Values	Variable Values	SC32Q08	2	Sometimes
1	File Information	Variable Values	Variable Values	SC32Q08	3	Always
1	File Information	Variable Values	Variable Values	SC32Q08	7	N/A
1	File Information	Variable Values	Variable Values	SC32Q08	8	Invalid
1	File Information	Variable Values	Variable Values	SC32Q08	9	Missing
1	File Information	Variable Values	Variable Values	SC33Q01A	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q01A	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q01A	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q01A	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q01B	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q01B	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q01B	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q01B	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q01C	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q01C	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q01C	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q01C	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q01D	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q01D	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q01D	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q01D	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q01E	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q01E	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q01E	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q01E	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q02A	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q02A	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q02A	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q02A	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q02B	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q02B	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q02B	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q02B	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q02C	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q02C	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q02C	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q02C	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q02D	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q02D	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q02D	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q02D	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q02E	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q02E	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q02E	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q02E	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q03A	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q03A	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q03A	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q03A	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q03B	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q03B	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q03B	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q03B	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q03C	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q03C	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q03C	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q03C	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q03D	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q03D	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q03D	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q03D	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q03E	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q03E	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q03E	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q03E	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q04A	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q04A	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q04A	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q04A	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q04B	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q04B	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q04B	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q04B	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q04C	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q04C	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q04C	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q04C	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q04D	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q04D	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q04D	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q04D	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q04E	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q04E	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q04E	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q04E	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q05A	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q05A	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q05A	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q05A	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q05B	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q05B	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q05B	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q05B	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q05C	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q05C	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q05C	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q05C	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q05D	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q05D	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q05D	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q05D	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q05E	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q05E	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q05E	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q05E	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q06A	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q06A	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q06A	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q06A	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q06B	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q06B	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q06B	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q06B	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q06C	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q06C	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q06C	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q06C	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q06D	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q06D	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q06D	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q06D	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q06E	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q06E	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q06E	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q06E	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q07A	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q07A	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q07A	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q07A	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q07B	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q07B	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q07B	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q07B	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q07C	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q07C	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q07C	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q07C	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q07D	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q07D	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q07D	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q07D	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q07E	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q07E	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q07E	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q07E	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q08A	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q08A	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q08A	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q08A	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q08B	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q08B	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q08B	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q08B	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q08C	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q08C	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q08C	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q08C	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q08D	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q08D	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q08D	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q08D	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q08E	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q08E	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q08E	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q08E	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q09A	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q09A	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q09A	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q09A	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q09B	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q09B	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q09B	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q09B	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q09C	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q09C	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q09C	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q09C	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q09D	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q09D	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q09D	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q09D	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q09E	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q09E	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q09E	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q09E	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q10A	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q10A	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q10A	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q10A	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q10B	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q10B	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q10B	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q10B	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q10C	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q10C	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q10C	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q10C	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q10D	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q10D	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q10D	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q10D	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q10E	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q10E	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q10E	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q10E	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q11A	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q11A	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q11A	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q11A	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q11B	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q11B	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q11B	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q11B	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q11C	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q11C	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q11C	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q11C	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q11D	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q11D	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q11D	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q11D	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q11E	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q11E	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q11E	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q11E	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q12A	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q12A	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q12A	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q12A	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q12B	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q12B	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q12B	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q12B	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q12C	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q12C	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q12C	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q12C	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q12D	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q12D	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q12D	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q12D	8	Invalid
1	File Information	Variable Values	Variable Values	SC33Q12E	1	Tick
1	File Information	Variable Values	Variable Values	SC33Q12E	2	No tick
1	File Information	Variable Values	Variable Values	SC33Q12E	7	N/A
1	File Information	Variable Values	Variable Values	SC33Q12E	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q01	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q01	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q01	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q01	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q01	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q01	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q01	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q01	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q01	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q02	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q02	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q02	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q02	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q02	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q02	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q02	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q02	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q02	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q03	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q03	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q03	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q03	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q03	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q03	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q03	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q03	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q03	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q04	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q04	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q04	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q04	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q04	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q04	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q04	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q04	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q04	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q05	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q05	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q05	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q05	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q05	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q05	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q05	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q05	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q05	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q06	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q06	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q06	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q06	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q06	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q06	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q06	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q06	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q06	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q07	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q07	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q07	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q07	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q07	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q07	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q07	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q07	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q07	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q08	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q08	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q08	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q08	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q08	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q08	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q08	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q08	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q08	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q09	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q09	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q09	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q09	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q09	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q09	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q09	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q09	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q09	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q10	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q10	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q10	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q10	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q10	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q10	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q10	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q10	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q10	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q11	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q11	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q11	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q11	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q11	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q11	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q11	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q11	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q11	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q12	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q12	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q12	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q12	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q12	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q12	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q12	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q12	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q12	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q13	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q13	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q13	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q13	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q13	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q13	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q13	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q13	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q13	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q14	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q14	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q14	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q14	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q14	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q14	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q14	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q14	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q14	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q15	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q15	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q15	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q15	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q15	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q15	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q15	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q15	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q15	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q16	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q16	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q16	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q16	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q16	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q16	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q16	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q16	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q16	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q17	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q17	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q17	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q17	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q17	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q17	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q17	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q17	8	Invalid
