TableNumber_	Command_	Subtype_	Label_	variable	value	Label
1	File Information	Variable Values	Variable Values	COBN_F	043400	Libyan Arab Jamahiriya
1	File Information	Variable Values	Variable Values	COBN_F	043800	Liechtenstein
1	File Information	Variable Values	Variable Values	COBN_F	044000	Lithuania
1	File Information	Variable Values	Variable Values	COBN_F	044200	Luxembourg
1	File Information	Variable Values	Variable Values	COBN_F	044600	Macao-China
1	File Information	Variable Values	Variable Values	COBN_F	045000	Madagascar
1	File Information	Variable Values	Variable Values	COBN_F	045400	Malawi
1	File Information	Variable Values	Variable Values	COBN_F	045800	Malaysia
1	File Information	Variable Values	Variable Values	COBN_F	046200	Maldives
1	File Information	Variable Values	Variable Values	COBN_F	046600	Mali
1	File Information	Variable Values	Variable Values	COBN_F	047000	Malta
1	File Information	Variable Values	Variable Values	COBN_F	047400	Martinique
1	File Information	Variable Values	Variable Values	COBN_F	047800	Mauritania
1	File Information	Variable Values	Variable Values	COBN_F	048000	Mauritius
1	File Information	Variable Values	Variable Values	COBN_F	048400	Mexico
1	File Information	Variable Values	Variable Values	COBN_F	049200	Monaco
1	File Information	Variable Values	Variable Values	COBN_F	049600	Mongolia
1	File Information	Variable Values	Variable Values	COBN_F	049800	Republic of Moldova
1	File Information	Variable Values	Variable Values	COBN_F	049900	Montenegro
1	File Information	Variable Values	Variable Values	COBN_F	050000	Montserrat
1	File Information	Variable Values	Variable Values	COBN_F	050400	Morocco
1	File Information	Variable Values	Variable Values	COBN_F	050800	Mozambique
1	File Information	Variable Values	Variable Values	COBN_F	051200	Oman
1	File Information	Variable Values	Variable Values	COBN_F	051600	Namibia
1	File Information	Variable Values	Variable Values	COBN_F	052000	Nauru
1	File Information	Variable Values	Variable Values	COBN_F	052400	Nepal
1	File Information	Variable Values	Variable Values	COBN_F	052800	Netherlands
1	File Information	Variable Values	Variable Values	COBN_F	053000	Netherlands Antilles
1	File Information	Variable Values	Variable Values	COBN_F	053300	Aruba
1	File Information	Variable Values	Variable Values	COBN_F	054000	New Caledonia
1	File Information	Variable Values	Variable Values	COBN_F	054800	Vanuatu
1	File Information	Variable Values	Variable Values	COBN_F	055400	New Zealand
1	File Information	Variable Values	Variable Values	COBN_F	055800	Nicaragua
1	File Information	Variable Values	Variable Values	COBN_F	056200	Niger
1	File Information	Variable Values	Variable Values	COBN_F	056600	Nigeria
1	File Information	Variable Values	Variable Values	COBN_F	057000	Niue
1	File Information	Variable Values	Variable Values	COBN_F	057400	Norfolk Island
1	File Information	Variable Values	Variable Values	COBN_F	057800	Norway
1	File Information	Variable Values	Variable Values	COBN_F	058000	Northern Mariana Islands
1	File Information	Variable Values	Variable Values	COBN_F	058300	Micronesia, Federated States of
1	File Information	Variable Values	Variable Values	COBN_F	058400	Marshall Islands
1	File Information	Variable Values	Variable Values	COBN_F	058500	Palau
1	File Information	Variable Values	Variable Values	COBN_F	058600	Pakistan
1	File Information	Variable Values	Variable Values	COBN_F	059100	Panama
1	File Information	Variable Values	Variable Values	COBN_F	059800	Papua New Guinea
1	File Information	Variable Values	Variable Values	COBN_F	060000	Paraguay
1	File Information	Variable Values	Variable Values	COBN_F	060400	Peru
1	File Information	Variable Values	Variable Values	COBN_F	060800	Philippines
1	File Information	Variable Values	Variable Values	COBN_F	061200	Pitcairn
1	File Information	Variable Values	Variable Values	COBN_F	061600	Poland
1	File Information	Variable Values	Variable Values	COBN_F	062000	Portugal
1	File Information	Variable Values	Variable Values	COBN_F	062400	Guinea-Bissau
1	File Information	Variable Values	Variable Values	COBN_F	062600	Timor-Leste
1	File Information	Variable Values	Variable Values	COBN_F	063000	Puerto Rico
1	File Information	Variable Values	Variable Values	COBN_F	063400	Qatar
1	File Information	Variable Values	Variable Values	COBN_F	063800	Réunion
1	File Information	Variable Values	Variable Values	COBN_F	064200	Romania
1	File Information	Variable Values	Variable Values	COBN_F	064300	Russian Federation
1	File Information	Variable Values	Variable Values	COBN_F	064301	Perm (Russian Federation)
1	File Information	Variable Values	Variable Values	COBN_F	064302	Another region of the Russian Federation
1	File Information	Variable Values	Variable Values	COBN_F	064600	Rwanda
1	File Information	Variable Values	Variable Values	COBN_F	065200	Saint-Barthélemy
1	File Information	Variable Values	Variable Values	COBN_F	065400	Saint Helena
1	File Information	Variable Values	Variable Values	COBN_F	065900	Saint Kitts and Nevis
1	File Information	Variable Values	Variable Values	COBN_F	066000	Anguilla
1	File Information	Variable Values	Variable Values	COBN_F	066200	Saint Lucia
1	File Information	Variable Values	Variable Values	COBN_F	066300	Saint-Martin (French part)
1	File Information	Variable Values	Variable Values	COBN_F	066600	Saint Pierre and Miquelon
1	File Information	Variable Values	Variable Values	COBN_F	067000	Saint Vincent and the Grenadines
1	File Information	Variable Values	Variable Values	COBN_F	067400	San Marino
1	File Information	Variable Values	Variable Values	COBN_F	067800	Sao Tome and Principe
1	File Information	Variable Values	Variable Values	COBN_F	068200	Saudi Arabia
1	File Information	Variable Values	Variable Values	COBN_F	068600	Senegal
1	File Information	Variable Values	Variable Values	COBN_F	068800	Serbia
1	File Information	Variable Values	Variable Values	COBN_F	069000	Seychelles
1	File Information	Variable Values	Variable Values	COBN_F	069400	Sierra Leone
1	File Information	Variable Values	Variable Values	COBN_F	070200	Singapore
1	File Information	Variable Values	Variable Values	COBN_F	070300	Slovak Republic
1	File Information	Variable Values	Variable Values	COBN_F	070400	Viet Nam
1	File Information	Variable Values	Variable Values	COBN_F	070500	Slovenia
1	File Information	Variable Values	Variable Values	COBN_F	070600	Somalia
1	File Information	Variable Values	Variable Values	COBN_F	071000	South Africa
1	File Information	Variable Values	Variable Values	COBN_F	071600	Zimbabwe
1	File Information	Variable Values	Variable Values	COBN_F	072400	Spain
1	File Information	Variable Values	Variable Values	COBN_F	072401	Andalusia (ESP)
1	File Information	Variable Values	Variable Values	COBN_F	072402	Aragon (ESP)
1	File Information	Variable Values	Variable Values	COBN_F	072403	Asturias (ESP)
1	File Information	Variable Values	Variable Values	COBN_F	072404	Balearic Islands (ESP)
1	File Information	Variable Values	Variable Values	COBN_F	072405	Canary Islands (ESP)
1	File Information	Variable Values	Variable Values	COBN_F	072406	Cantabria (ESP)
1	File Information	Variable Values	Variable Values	COBN_F	072407	Castile-La Mancha (ESP)
1	File Information	Variable Values	Variable Values	COBN_F	072408	Castile and Leon (ESP)
1	File Information	Variable Values	Variable Values	COBN_F	072409	Catalonia (ESP)
1	File Information	Variable Values	Variable Values	COBN_F	072410	Extremadura (ESP)
1	File Information	Variable Values	Variable Values	COBN_F	072411	Galicia (ESP)
1	File Information	Variable Values	Variable Values	COBN_F	072412	La Rioja (ESP)
1	File Information	Variable Values	Variable Values	COBN_F	072413	Madrid (ESP)
1	File Information	Variable Values	Variable Values	COBN_F	072414	Murcia (ESP)
1	File Information	Variable Values	Variable Values	COBN_F	072415	Navarre (ESP)
1	File Information	Variable Values	Variable Values	COBN_F	072416	Basque Country (ESP)
1	File Information	Variable Values	Variable Values	COBN_F	072417	Valencian Community (ESP)
1	File Information	Variable Values	Variable Values	COBN_F	072418	Ceuta and Melilla (ESP)
1	File Information	Variable Values	Variable Values	COBN_F	072419	The rest of Spain (ESP)
1	File Information	Variable Values	Variable Values	COBN_F	073200	Western Sahara
1	File Information	Variable Values	Variable Values	COBN_F	073600	Sudan
1	File Information	Variable Values	Variable Values	COBN_F	074000	Suriname
1	File Information	Variable Values	Variable Values	COBN_F	074400	Svalbard and Jan Mayen Islands
1	File Information	Variable Values	Variable Values	COBN_F	074800	Swaziland
1	File Information	Variable Values	Variable Values	COBN_F	075200	Sweden
1	File Information	Variable Values	Variable Values	COBN_F	075600	Switzerland
1	File Information	Variable Values	Variable Values	COBN_F	075601	Switzerland (German-speaking community)
1	File Information	Variable Values	Variable Values	COBN_F	075602	Switzerland (French-speaking community)
1	File Information	Variable Values	Variable Values	COBN_F	075603	Switzerland (Italian-speaking community)
1	File Information	Variable Values	Variable Values	COBN_F	076000	Syrian Arab Republic
1	File Information	Variable Values	Variable Values	COBN_F	076200	Tajikistan
1	File Information	Variable Values	Variable Values	COBN_F	076400	Thailand
1	File Information	Variable Values	Variable Values	COBN_F	076800	Togo
1	File Information	Variable Values	Variable Values	COBN_F	077200	Tokelau
1	File Information	Variable Values	Variable Values	COBN_F	077600	Tonga
1	File Information	Variable Values	Variable Values	COBN_F	078000	Trinidad and Tobago
1	File Information	Variable Values	Variable Values	COBN_F	078400	United Arab Emirates
1	File Information	Variable Values	Variable Values	COBN_F	078410	United Arab Emirates (Dubai)
1	File Information	Variable Values	Variable Values	COBN_F	078411	Another Arabic country (ARE)
1	File Information	Variable Values	Variable Values	COBN_F	078420	United Arab Emirates (ex.Dubai)
1	File Information	Variable Values	Variable Values	COBN_F	078421	Abu Dhabi (QRE)
1	File Information	Variable Values	Variable Values	COBN_F	078422	Al Ain (QRE)
1	File Information	Variable Values	Variable Values	COBN_F	078423	Western Region (QRE)
1	File Information	Variable Values	Variable Values	COBN_F	078424	Sharjah (QRE)
1	File Information	Variable Values	Variable Values	COBN_F	078425	Ajman (QRE)
1	File Information	Variable Values	Variable Values	COBN_F	078426	Umm Al Quain (QRE)
1	File Information	Variable Values	Variable Values	COBN_F	078427	Fujaurah (QRE)
1	File Information	Variable Values	Variable Values	COBN_F	078428	Ras Al Khaimah (QRE)
1	File Information	Variable Values	Variable Values	COBN_F	078800	Tunisia
1	File Information	Variable Values	Variable Values	COBN_F	079200	Turkey
1	File Information	Variable Values	Variable Values	COBN_F	079500	Turkmenistan
